dataset,img_name,l_mean,l_std,a_mean,a_std,b_mean,b_std
pannuke,3-1960_0_0_0_256_256,100.7526245,48.229844,35.89559937,11.80901156,203.4366913,91.52785975
pannuke,3-560_0_0_0_256_256,229.1421204,28.17994749,6.013290405,24.23649722,85.9981842,119.247094
pannuke,3-375_0_0_0_256_256,205.4998322,27.7297768,13.06286621,24.40913856,242.2689514,42.15439809
pannuke,1-618_0_0_0_256_256,192.0793762,30.90823048,16.8994751,34.29289194,231.2154999,61.20388085
pannuke,3-1325_0_0_0_256_256,148.7442474,44.64565764,13.2276001,4.547913724,237.5192108,26.10060428
pannuke,2-1923_0_0_0_256_256,215.3879852,44.08740841,16.84689331,31.16444679,13.58444214,47.53506054
pannuke,2-1060_0_0_0_256_256,161.4347534,27.72440154,43.78573608,11.92838746,89.00042725,116.7909287
pannuke,3-1173_0_0_0_256_256,154.0110321,40.92870086,20.75097656,17.59523297,232.1757813,11.67773878
pannuke,3-2595_0_0_0_256_256,137.3964996,32.35054983,34.73983765,8.608515575,238.2853241,34.44501564
pannuke,2-95_0_0_0_256_256,167.8470459,38.07825459,21.16436768,7.086537658,242.0260925,31.51812886
pannuke,1-1404_0_0_0_256_256,159.3697357,44.01961148,27.48666382,16.62456878,225.5482025,66.24355526
pannuke,2-1953_0_0_0_256_256,137.1317902,35.37904723,35.54159546,11.40493532,236.145752,25.38210427
pannuke,2-393_0_0_0_256_256,185.8827972,36.45005302,16.09561157,12.34139546,242.7395172,34.40115267
pannuke,1-877_0_0_0_256_256,183.608017,50.64712777,19.23841858,20.8607552,220.3930206,81.0923367
pannuke,1-207_0_0_0_256_256,179.9375763,38.26766134,16.31108093,10.96425647,235.7380981,46.67150764
pannuke,1-1337_0_0_0_256_256,140.028656,38.01479055,22.16682434,9.516519025,236.5045013,24.75701517
pannuke,3-643_0_0_0_256_256,189.6005096,37.84120528,16.94822693,26.85912087,228.1877136,67.93937323
pannuke,3-1747_0_0_0_256_256,169.731308,43.69442683,21.71194458,15.83811792,228.4812317,30.42872594
pannuke,1-779_0_0_0_256_256,237.8383179,16.1221452,4.42086792,18.8233403,127.1340637,125.9404839
pannuke,3-1909_0_0_0_256_256,204.8676605,26.3123229,14.96450806,3.508350646,242.0102844,14.1293901
pannuke,1-1674_0_0_0_256_256,189.4519043,29.1622915,25.53141785,14.08803309,221.3074493,81.71740952
pannuke,2-306_0_0_0_256_256,148.6984253,36.57942435,18.53294373,6.739100804,238.6776581,12.26871448
pannuke,2-721_0_0_0_256_256,236.1383362,15.95531224,4.636123657,10.51234919,214.4097748,90.47431037
pannuke,3-1956_0_0_0_256_256,96.26426697,39.09451816,39.23803711,10.38267922,184.7071838,105.9916267
pannuke,3-990_0_0_0_256_256,119.6724243,60.19246166,35.83805847,52.77969845,212.989502,72.03071689
pannuke,3-1621_0_0_0_256_256,151.0013733,30.60241361,33.44061279,8.140224679,218.1114502,78.59074609
pannuke,3-2362_0_0_0_256_256,169.9815826,37.72914543,28.34849548,12.32248447,237.4819336,48.81590419
pannuke,1-213_0_0_0_256_256,178.0636749,42.86943908,16.38597107,4.166494698,239.9421539,40.82718948
pannuke,1-2184_0_0_0_256_256,166.164444,41.77900187,24.25605774,13.44388594,240.7401123,29.79900257
pannuke,2-2408_0_0_0_256_256,145.8648224,46.97601152,28.2094574,8.059276111,222.8049316,70.78385695
pannuke,2-2329_0_0_0_256_256,147.7625275,51.22843982,28.73092651,29.36859689,218.5213928,73.3810465
pannuke,3-1197_0_0_0_256_256,148.2905884,53.11183259,20.33285522,10.6214932,233.4832916,27.51361848
pannuke,3-2629_0_0_0_256_256,128.0499268,33.68597865,25.86984253,4.272133593,239.4365997,13.50227991
pannuke,1-2433_0_0_0_256_256,202.2233734,42.30391473,22.87432861,56.85606293,170.1243286,116.5959463
pannuke,1-1772_0_0_0_256_256,100.5847931,72.91837218,22.31512451,17.208337,223.5279846,57.40282325
pannuke,2-244_0_0_0_256_256,184.6694946,36.04319191,17.41444397,14.27086212,239.9436035,43.12847896
pannuke,2-2114_0_0_0_256_256,167.4495697,58.78662907,24.26907349,44.38103453,209.2097015,80.86002973
pannuke,3-76_0_0_0_256_256,154.6072845,43.96942354,22.85450745,4.984947019,237.3735352,43.87361649
pannuke,3-1995_0_0_0_256_256,209.622406,28.12378091,8.026748657,7.289282416,230.4867554,67.64877883
pannuke,3-813_0_0_0_256_256,170.58992,52.51062458,23.77215576,12.29218352,230.2102203,34.93388636
pannuke,2-1004_0_0_0_256_256,183.1998901,35.32958041,26.05335999,14.2637693,208.0284729,94.73395017
pannuke,1-1797_0_0_0_256_256,106.1799927,63.54443256,24.22494507,11.67362396,234.3457031,30.298758
pannuke,3-100_0_0_0_256_256,161.0686035,40.17031755,19.4651947,8.776627148,242.6577148,15.9906302
pannuke,2-1334_0_0_0_256_256,141.3704529,34.28123045,38.86347961,8.070340437,151.979538,120.0695553
pannuke,1-995_0_0_0_256_256,158.9563446,23.65842172,37.84507751,6.526122286,57.5224762,100.8215577
pannuke,3-226_0_0_0_256_256,168.5075836,41.13199048,19.04977417,5.142820515,243.0208282,25.80812418
pannuke,3-930_0_0_0_256_256,151.9445343,39.75829097,22.59922791,8.144424198,239.5383148,18.99231998
pannuke,2-1722_0_0_0_256_256,186.2669983,44.52400847,18.58068848,28.29804926,219.6937714,65.80763292
pannuke,3-1656_0_0_0_256_256,118.1320801,45.23552033,30.30184937,10.88362065,236.8977356,26.5695529
pannuke,1-934_0_0_0_256_256,166.1683655,40.11572544,24.56170654,9.132896421,239.7637787,35.88625126
pannuke,3-485_0_0_0_256_256,176.62117,36.11723773,16.39306641,9.453501582,243.8115234,20.04885617
pannuke,1-1675_0_0_0_256_256,187.3631744,39.78433781,28.32281494,29.70688936,163.1647491,119.2109552
pannuke,3-1374_0_0_0_256_256,168.7032776,18.33020203,34.71873474,3.728200876,235.7930298,5.178954888
pannuke,2-1252_0_0_0_256_256,135.6188049,48.95660643,28.89396667,9.057983262,216.4911346,76.38810903
pannuke,1-1473_0_0_0_256_256,101.2959595,43.44174636,18.22085571,5.202675314,233.7693939,11.9372302
pannuke,3-720_0_0_0_256_256,190.2844696,29.81698623,23.08460999,6.538856961,237.3131256,14.24962059
pannuke,1-442_0_0_0_256_256,162.6574707,33.65715648,29.48629761,16.16109322,227.2733765,67.64337576
pannuke,1-614_0_0_0_256_256,170.3244324,64.2886253,16.42340088,34.16783711,211.8074799,82.61296384
pannuke,3-1416_0_0_0_256_256,181.3427582,32.53795007,23.47740173,10.86471916,233.1474304,63.06046016
pannuke,2-1287_0_0_0_256_256,118.0846252,46.14137547,20.11639404,10.54784873,235.9423065,20.04566658
pannuke,2-1984_0_0_0_256_256,119.0475311,28.25216017,28.30764771,5.999060503,235.109848,19.19592307
pannuke,2-1522_0_0_0_256_256,233.0112762,33.73075684,15.59555054,54.60251595,49.23304749,99.27416111
pannuke,1-1710_0_0_0_256_256,166.3711548,40.01673196,23.30828857,13.78520071,234.2585754,40.98820627
pannuke,2-465_0_0_0_256_256,192.4389343,42.73601238,18.73840332,40.92401063,207.9227142,90.0283809
pannuke,1-55_0_0_0_256_256,199.9534607,48.04090602,26.52001953,60.8649252,169.0472412,114.2343023
pannuke,1-604_0_0_0_256_256,194.5370026,59.07451312,42.20072937,69.10217089,84.93663025,114.5761563
pannuke,1-1026_0_0_0_256_256,155.6226654,38.2332224,20.98408508,7.503923942,239.7275696,17.90597903
pannuke,3-2320_0_0_0_256_256,130.9202576,44.88247988,29.46238708,10.34564342,236.931488,33.45653809
pannuke,3-416_0_0_0_256_256,213.3321838,29.99769287,14.87962341,41.24973539,209.5728149,92.79754724
pannuke,1-279_0_0_0_256_256,195.966156,38.69037967,18.60577393,19.12388728,234.5787354,60.93001528
pannuke,1-212_0_0_0_256_256,171.6462555,40.14055584,15.90863037,3.859258124,241.450943,28.36349033
pannuke,2-113_0_0_0_256_256,173.9578247,42.40098462,16.92247009,13.87369954,237.0095825,44.23910992
pannuke,3-1366_0_0_0_256_256,186.4560547,38.63698107,21.17849731,27.52877355,225.8317566,42.48140874
pannuke,2-1895_0_0_0_256_256,158.0079346,44.676597,13.5710907,11.24076144,230.4074402,21.79796303
pannuke,2-1122_0_0_0_256_256,138.1946411,47.96990201,21.91481018,6.988943234,233.3842621,16.23645588
pannuke,3-109_0_0_0_256_256,164.1890564,42.47205351,18.03656006,10.41572568,238.9949951,34.83706064
pannuke,2-1154_0_0_0_256_256,120.9856415,51.80928035,25.72151184,12.87809661,207.2018585,81.51439297
pannuke,2-1533_0_0_0_256_256,171.5465393,21.59850441,24.98731995,5.37318349,247.0894623,22.07812586
pannuke,1-1782_0_0_0_256_256,160.447052,33.01713216,36.68881226,11.49014765,232.4889679,59.15248473
pannuke,2-1931_0_0_0_256_256,238.8149872,16.06572847,13.46202087,54.27225603,21.73394775,70.01761548
pannuke,2-1977_0_0_0_256_256,128.8920593,41.88026043,20.46972656,3.630043336,234.1267548,7.789009654
pannuke,3-2175_0_0_0_256_256,168.0235596,27.03264358,33.88667297,13.09815155,115.5934753,120.9538332
pannuke,1-2276_0_0_0_256_256,145.6588898,31.52293299,30.24841309,5.429796867,240.6333618,14.35753568
pannuke,1-879_0_0_0_256_256,167.6353455,46.29979594,12.25354004,22.49340628,240.5995331,29.30590037
pannuke,2-753_0_0_0_256_256,235.7648926,12.5490222,5.444839478,6.941964132,175.5371399,115.792963
pannuke,3-1796_0_0_0_256_256,153.546524,34.58218417,32.13641357,5.801248748,225.3291779,8.453880986
pannuke,3-2266_0_0_0_256_256,155.8520508,36.93536784,34.1257019,9.207518041,239.8392334,36.56318738
pannuke,3-1641_0_0_0_256_256,179.0310059,16.27485469,23.84831238,5.914247068,246.3713379,29.6648179
pannuke,3-1171_0_0_0_256_256,141.7733002,35.20548222,25.35598755,12.05452599,228.3991547,8.210890589
pannuke,1-2552_0_0_0_256_256,194.1425323,57.04716115,9.446273804,7.034130085,164.6285095,119.5860248
pannuke,2-481_0_0_0_256_256,166.0579376,42.11001583,15.85179138,6.409387867,242.3912048,19.1116978
pannuke,2-511_0_0_0_256_256,199.7065735,31.67093827,10.39970398,11.31212418,243.1279449,37.16956348
pannuke,2-1727_0_0_0_256_256,131.5585022,41.97599901,23.3067627,5.671924558,223.174942,10.78237036
pannuke,3-128_0_0_0_256_256,207.3755951,29.92787445,14.22190857,23.26312863,225.8209839,75.13057459
pannuke,2-1486_0_0_0_256_256,107.5227814,19.82744162,43.95539856,5.123833694,113.8807068,123.0986625
pannuke,1-659_0_0_0_256_256,184.5840149,36.32500268,16.63928223,15.56389155,236.3310547,49.18027071
pannuke,3-1961_0_0_0_256_256,114.8885803,43.88096894,37.87130737,12.88059423,164.4909668,114.2041461
pannuke,2-1195_0_0_0_256_256,159.4873505,48.09474837,17.98165894,9.556610052,238.484436,29.58197841
pannuke,2-2118_0_0_0_256_256,168.6677551,37.76083556,31.49378967,12.37695758,241.7385559,37.52547564
pannuke,1-1301_0_0_0_256_256,162.9924774,51.43822519,25.76564026,14.81020339,234.1547241,49.53764639
pannuke,3-2286_0_0_0_256_256,103.5834808,36.28246149,40.56964111,12.46532431,158.9344482,110.90952
pannuke,3-158_0_0_0_256_256,186.6334991,27.13205329,25.73408508,8.243345317,237.2958679,58.34229025
pannuke,3-1800_0_0_0_256_256,207.5093842,43.24262192,16.05053711,26.70553819,201.5841827,88.13321552
pannuke,2-2036_0_0_0_256_256,180.9970093,33.42664777,25.66854858,17.97440732,216.0738068,84.59882458
pannuke,3-1688_0_0_0_256_256,130.8769073,70.04501356,24.50944519,22.11277585,230.0078888,50.03141483
pannuke,1-1628_0_0_0_256_256,117.3960571,41.13544551,43.2696991,14.98211013,100.8613739,118.6768564
pannuke,2-827_0_0_0_256_256,117.4369202,46.14167087,25.96229553,7.287931811,235.2706146,35.16078132
pannuke,3-1139_0_0_0_256_256,157.6182251,29.07182992,44.88812256,11.25247892,69.31112671,109.0539784
pannuke,3-627_0_0_0_256_256,141.6446075,39.0247602,24.96224976,9.899221036,241.8119507,16.32632059
pannuke,3-77_0_0_0_256_256,166.9828644,43.38783092,25.02619934,16.00677062,226.0549164,69.90763771
pannuke,1-2284_0_0_0_256_256,120.1196594,57.68695612,28.77186584,11.914621,232.0873108,44.17617664
pannuke,2-1753_0_0_0_256_256,206.7909088,22.32062896,14.58850098,3.145956816,243.7374878,6.385608586
pannuke,1-2189_0_0_0_256_256,107.281189,45.01745102,25.75285339,5.708992014,236.5852356,10.96622336
pannuke,2-2481_0_0_0_256_256,214.6227875,20.40091632,13.92720032,10.08119629,244.2356873,23.04223986
pannuke,1-254_0_0_0_256_256,166.3174896,44.6394394,16.16369629,13.7876758,235.1540375,43.56930003
pannuke,2-2215_0_0_0_256_256,224.750946,24.80159274,8.649093628,26.26008549,200.6894379,97.94996348
pannuke,3-45_0_0_0_256_256,183.9160004,26.07785309,22.31517029,4.990520123,241.8191681,42.10801358
pannuke,2-2392_0_0_0_256_256,170.6423492,8.819826388,36.09048462,1.866833723,250.6481018,25.14722717
pannuke,1-1072_0_0_0_256_256,120.0320435,39.36891863,27.48028564,8.773027499,236.2947235,24.49898431
pannuke,2-429_0_0_0_256_256,170.8703156,37.77031657,20.38571167,8.489240214,239.9129791,40.17376972
pannuke,3-1914_0_0_0_256_256,200.4739685,26.52751361,14.75563049,3.770450872,239.6420288,13.22088072
pannuke,3-382_0_0_0_256_256,166.5632629,31.57360227,17.73736572,7.202071611,243.9998932,12.76972722
pannuke,2-1418_0_0_0_256_256,199.7500916,31.4810121,15.19708252,18.50131241,197.7182465,99.56607472
pannuke,1-257_0_0_0_256_256,196.8805389,33.20876417,17.02824402,10.6010535,230.7048645,67.15971485
pannuke,3-2331_0_0_0_256_256,175.154007,26.93181466,20.52053833,4.514730048,243.30336,24.32193301
pannuke,3-1086_0_0_0_256_256,158.9635773,33.92140675,35.82554626,10.56328041,156.1070404,114.5441663
pannuke,3-1953_0_0_0_256_256,122.2777405,49.73329665,22.17044067,7.644686119,229.2967987,47.0588118
pannuke,3-898_0_0_0_256_256,123.6777649,41.45462442,33.16828918,10.99041673,207.7640076,85.52989755
pannuke,3-1938_0_0_0_256_256,226.8382568,17.63194604,5.367523193,7.299737039,240.4346008,49.00246154
pannuke,1-1930_0_0_0_256_256,173.9702911,40.6821764,25.44871521,7.362492323,230.4657593,12.0426901
pannuke,3-1925_0_0_0_256_256,197.3750916,34.09287312,12.56349182,4.917029812,241.6745911,14.42419102
pannuke,1-1709_0_0_0_256_256,230.3806,31.49996941,21.08914185,61.91873913,86.8401947,119.3700696
pannuke,3-385_0_0_0_256_256,206.3372955,25.98498427,12.62861633,11.0706446,244.4091492,40.50031555
pannuke,3-1235_0_0_0_256_256,141.3779602,31.91677188,21.88516235,5.697380095,238.0610657,13.77202915
pannuke,2-26_0_0_0_256_256,184.7933197,40.67365429,20.75932312,23.72737499,244.3813629,36.13032753
pannuke,3-341_0_0_0_256_256,194.0083313,35.73327404,13.40394592,5.701604222,247.8065491,11.14057119
pannuke,3-1371_0_0_0_256_256,200.2089691,40.81677563,16.18641663,18.49356113,231.5289917,49.85109708
pannuke,2-1603_0_0_0_256_256,181.4860077,39.47524542,15.93023682,14.96197728,234.2337799,29.58244706
pannuke,2-1997_0_0_0_256_256,181.5399017,38.77480377,23.9553833,46.95568309,216.9276123,82.33341749
pannuke,3-60_0_0_0_256_256,171.2425842,43.88448384,20.23762512,7.961196696,245.3573761,19.45245469
pannuke,1-2615_0_0_0_256_256,200.6534729,37.46394963,16.42527771,8.539838072,240.6660767,28.55917223
pannuke,3-182_0_0_0_256_256,176.3829346,42.80003737,17.0786438,23.06300901,230.4251251,58.10345054
pannuke,3-17_0_0_0_256_256,184.1483002,30.14803808,15.5544281,13.36329772,244.5736542,25.63155894
pannuke,3-1942_0_0_0_256_256,192.1194763,43.80351855,50.17214966,83.29281806,173.9568481,98.86587933
pannuke,1-755_0_0_0_256_256,187.9628601,32.7354293,17.50767517,7.85846453,230.9696045,26.18068574
pannuke,3-1156_0_0_0_256_256,151.0536194,28.58820696,26.86915588,5.530655495,230.7775269,6.330285537
pannuke,2-219_0_0_0_256_256,177.5289154,40.63992725,15.14505005,10.43524778,241.434433,33.43577506
pannuke,1-1417_0_0_0_256_256,164.5549622,37.67224076,22.05657959,9.045448164,242.0762939,30.60908999
pannuke,3-672_0_0_0_256_256,177.5226746,37.14339935,20.58227539,12.51865818,237.3286591,49.99394312
pannuke,1-971_0_0_0_256_256,146.1120148,30.17965431,24.603302,6.443864238,231.0419312,49.92181063
pannuke,1-147_0_0_0_256_256,199.9702148,55.82498748,29.36904907,67.75244454,144.669693,120.6665996
pannuke,2-845_0_0_0_256_256,114.1181335,72.73975559,17.65132141,12.72337604,226.7376556,47.42943504
pannuke,3-44_0_0_0_256_256,190.652298,32.72655129,21.97096252,26.83033618,212.9010315,87.262935
pannuke,3-2454_0_0_0_256_256,142.5457916,57.64332333,28.16954041,14.95790972,214.7874146,79.93295686
pannuke,2-2144_0_0_0_256_256,130.107254,42.03405963,24.55796814,13.69156048,234.6994781,28.29350246
pannuke,2-255_0_0_0_256_256,154.3197327,28.59447583,19.46612549,2.941836266,241.3020325,4.13244617
pannuke,2-122_0_0_0_256_256,188.0421448,39.63082075,14.34541321,14.02566458,236.5216217,50.4010517
pannuke,1-1281_0_0_0_256_256,145.8153839,33.0880864,34.7623291,7.085138588,243.0606232,20.7575516
pannuke,1-748_0_0_0_256_256,176.5616608,90.66667152,6.518203735,30.41384232,124.6404266,126.5664257
pannuke,3-2453_0_0_0_256_256,142.1774292,51.51599804,28.86413574,11.7699573,229.8913727,58.83019373
pannuke,2-955_0_0_0_256_256,131.5203705,47.48817293,24.32043457,9.20681238,233.2675934,39.97111426
pannuke,3-10_0_0_0_256_256,158.0604706,38.49100842,21.02609253,6.672807337,241.1154327,29.24584716
pannuke,1-2532_0_0_0_256_256,135.2267761,37.70770029,20.39280701,4.629733525,239.5178223,19.36243023
pannuke,1-1140_0_0_0_256_256,157.8527374,45.02228821,23.45576477,14.54067222,232.0526733,53.47019088
pannuke,2-1003_0_0_0_256_256,169.8066711,23.71630735,32.72080994,7.866757548,226.2881317,75.34016732
pannuke,2-1006_0_0_0_256_256,171.7568207,30.78711612,31.42350769,12.03424941,210.41008,92.55681784
pannuke,2-1012_0_0_0_256_256,152.5587463,29.87582839,21.02484131,3.189628479,240.4322662,14.29170486
pannuke,3-510_0_0_0_256_256,185.943985,44.9701818,14.54724121,13.90500551,240.3081512,43.23067115
pannuke,2-195_0_0_0_256_256,181.3286285,37.82968507,17.74543762,8.361015953,242.9394684,33.49391617
pannuke,2-1282_0_0_0_256_256,113.811203,41.41932411,20.36602783,6.018041474,235.394577,12.08757591
pannuke,1-365_0_0_0_256_256,188.3155212,27.23747978,20.21549988,9.835446876,245.4591217,29.20216631
pannuke,1-2146_0_0_0_256_256,126.453537,35.93635284,38.08044434,10.80188518,237.5039673,18.45616729
pannuke,3-311_0_0_0_256_256,182.0800476,38.64315775,13.57873535,4.965739134,242.2893982,33.91814291
pannuke,2-322_0_0_0_256_256,204.5211334,26.32931387,9.554595947,15.10992874,246.1866455,23.02489052
pannuke,2-835_0_0_0_256_256,167.5948181,34.63908696,26.66850281,7.583399847,245.6170959,26.08857704
pannuke,3-299_0_0_0_256_256,183.9536133,26.98456697,23.04069519,8.656093525,247.4120636,23.40072937
pannuke,3-1164_0_0_0_256_256,137.603302,26.35982323,31.46510315,6.694729262,226.9076233,6.25168526
pannuke,2-2503_0_0_0_256_256,214.5487671,22.53783174,15.7936554,11.7224308,242.5885315,30.25629059
pannuke,2-1827_0_0_0_256_256,148.0059357,49.86765821,29.9332428,18.5274862,214.6479645,83.1814448
pannuke,1-1063_0_0_0_256_256,150.1933899,52.08253428,19.7396698,22.89471403,201.6703949,85.70711423
pannuke,3-1896_0_0_0_256_256,236.8373413,16.81752821,10.9724884,43.63007688,152.0835114,123.0192375
pannuke,1-2379_0_0_0_256_256,122.2628479,27.30576831,46.6182251,7.377244502,77.55545044,109.7411237
pannuke,2-964_0_0_0_256_256,158.9782257,37.3218281,26.46211243,8.148594727,240.6147919,26.7091461
pannuke,2-1863_0_0_0_256_256,193.6857605,36.18170901,11.42686462,12.30524271,239.9728394,41.18936781
pannuke,2-1667_0_0_0_256_256,148.6028748,38.89821909,24.30992126,6.844385616,231.8237,13.09835874
pannuke,2-1935_0_0_0_256_256,186.7761383,38.11180787,26.87336731,21.30377576,90.66905212,118.9547694
pannuke,2-2297_0_0_0_256_256,138.92453,42.06789047,15.57331848,4.948075885,237.7545471,20.04887736
pannuke,2-1216_0_0_0_256_256,155.3701324,43.61072745,20.2256012,7.158624365,241.7713623,18.75442904
pannuke,1-624_0_0_0_256_256,164.6408539,46.338614,17.59495544,7.073962167,238.8000793,39.55427948
pannuke,3-654_0_0_0_256_256,181.7041016,35.08715735,14.72561646,6.143198852,244.9901428,24.15464791
pannuke,2-1852_0_0_0_256_256,237.7546082,14.98300205,14.90126038,54.47594965,72.81797791,114.6968361
pannuke,2-1067_0_0_0_256_256,162.0088654,34.87858445,42.15257263,16.06733906,94.29949951,119.4171053
pannuke,1-39_0_0_0_256_256,172.7342529,40.2820462,20.64990234,13.26830214,244.2920837,26.35493782
pannuke,2-449_0_0_0_256_256,158.8793793,40.51931104,19.32366943,7.527878204,237.5493469,38.05736356
pannuke,3-1387_0_0_0_256_256,193.2527618,24.35073224,23.64279175,8.681963581,237.2590942,12.85189291
